signal_date,entry_weekday,status,reason,distance,width,take_profit,stop_loss,minimum_credit,expiry,entry_date,exit_date,lot,raw_credit_points,effective_credit_points,gross_pnl,costs,net_pnl,dte_at_signal,dte_at_entry,nifty_reference_signal,nifty_reference_entry,put_long,put_short,call_short,call_long,put_long_entry,put_short_entry,call_short_entry,call_long_entry,put_long_exit,put_short_exit,call_short_exit,call_long_exit,wing_width_points,max_loss_points,max_loss,lower_breakeven,upper_breakeven,return_on_capital,return_on_max_loss,eod_exit_reason,conservative_intraday_min_pnl_points,conservative_intraday_min_pnl,conservative_intraday_min_pnl_day,conservative_bound_is_not_fill,window,selection_train_start,selection_train_end,selected_score,oos_fixed_lot_equity,oos_fixed_lot_drawdown
2024-10-11,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-10-17,2024-10-14,2024-10-15,25,30.800000000000004,28.800000000000004,1117.5,96.22893649999999,1021.2710635,6,3,25049.55,25221.5,24400.0,24700.0,25400.0,25700.0,4.55,14.65,24.05,3.35,2.0,12.7,8.95,1.75,300.0,269.2,6730.0,24669.2,25430.8,0.010212710635,0.15174904361069835,take_profit_eod_mark,31.300000000000004,782.5000000000001,2024-10-15,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1655937.2012512495,0.0
2024-10-17,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-10-24,2024-10-18,2024-10-21,25,43.8,41.8,1898.75,97.75766247499999,1800.992337525,7,6,24843.8,24949.15,24200.0,24500.0,25200.0,25500.0,12.85,34.35,26.75,4.45,10.65,39.2,9.95,2.35,300.0,256.2,6405.0,24456.2,25243.8,0.018009923375250002,0.2811853766627635,take_profit_eod_mark,30.549999999999997,763.7499999999999,2024-10-21,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1657738.1935887744,0.0
2024-10-22,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-10-24,2024-10-23,2024-10-24,25,14.950000000000001,12.950000000000001,275.00000000000006,95.08241969999999,179.91758030000005,2,1,24538.3,24482.65,23900.0,24200.0,24850.0,25150.0,2.15,15.6,2.45,0.95,0.1,0.15,0.1,0.1,300.0,285.05,7126.25,24185.05,24864.95,0.0017991758030000006,0.02524716089107175,take_profit_eod_mark,8.25,206.25,2024-10-24,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1657918.1111690744,0.0
2024-10-25,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-10-31,2024-10-28,2024-10-29,25,51.8,49.8,3027.5,98.18821435,2929.31178565,6,3,24192.75,24348.45,23550.0,23850.0,24500.0,24800.0,6.05,15.35,50.2,7.7,3.45,6.75,77.4,7.4,300.0,248.2,6205.0,23798.2,24551.8,0.0292931178565,0.4720889259709911,take_profit_eod_mark,56.2,1405.0,2024-10-29,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1660847.4229547244,0.0
2024-10-31,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-11-07,2024-11-01,2024-11-04,25,109.4,107.4,5268.75,105.384393375,5163.365606625,7,6,24203.3,24383.65,23600.0,23900.0,24550.0,24850.0,35.35,80.95,86.05,22.25,65.35,151.65,24.1,5.05,300.0,190.6,4765.0,23790.6,24659.4,0.05163365606625,1.0836024358079748,take_profit_eod_mark,15.0,375.0,2024-11-04,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1666010.7885613495,0.0
2024-11-05,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-11-07,2024-11-06,2024-11-07,25,33.0,31.0,726.25,95.818132325,630.431867675,2,1,24295.45,24587.1,23650.0,23950.0,24600.0,24900.0,1.9,3.2,35.05,3.35,0.05,0.1,0.1,0.1,300.0,267.0,6675.0,23917.0,24633.0,0.00630431867675,0.09444672174906367,take_profit_eod_mark,25.3,632.5,2024-11-07,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1666641.2204290244,0.0
2024-11-08,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-11-14,2024-11-11,2024-11-12,25,38.05,36.05,3032.5000000000005,98.23331565000001,2934.2666843500006,6,3,24219.85,24226.3,23600.0,23900.0,24550.0,24850.0,7.5,35.15,12.95,2.55,20.3,105.25,4.65,2.35,300.0,261.95,6548.75,23861.95,24588.05,0.029342666843500006,0.4480651550830312,take_profit_eod_mark,25.9,647.5,2024-11-12,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1669575.4871133745,0.0
2024-11-14,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-11-21,2024-11-18,2024-11-19,75,51.85,49.85,6596.249999999999,104.810283875,6491.439716124999,7,3,23601.7,23513.95,23000.0,23300.0,23900.0,24200.0,12.7,58.35,7.8,1.6,9.9,43.65,7.8,1.45,300.0,248.15,18611.25,23248.15,23951.85,0.06491439716124998,0.3487911728725904,take_profit_eod_mark,40.55,3041.25,2024-11-19,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1676066.9268294994,0.0
2024-11-21,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-11-28,2024-11-22,2024-11-25,75,190.15,188.15,34395.0,200.2458368,34194.7541632,7,6,23348.7,23886.55,22750.0,23050.0,23650.0,23950.0,15.1,29.1,345.0,168.85,4.0,6.25,631.85,361.65,300.0,109.85,8238.75,22859.85,23840.15,0.341947541632,4.1504784297617965,take_profit_eod_mark,234.55000000000004,17591.250000000004,2024-11-25,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1710261.6809926995,0.0
2024-11-28,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-12-05,2024-11-29,2024-12-02,75,107.3,105.3,18708.75,124.029573575,18584.720426425,7,6,23903.55,24304.15,23300.0,23600.0,24250.0,24550.0,8.05,21.1,124.45,30.2,6.5,16.0,187.9,51.25,300.0,192.7,14452.5,23492.7,24357.3,0.18584720426425,1.285917344848642,take_profit_eod_mark,101.39999999999999,7604.999999999999,2024-12-02,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1728846.4014191246,0.0
2024-12-03,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-12-05,2024-12-04,2024-12-05,75,34.7,32.7,2463.75,99.57367287500001,2364.176327125,2,1,24547.0,24561.7,23900.0,24200.0,24900.0,25200.0,8.7,39.55,4.6,0.75,0.4,1.45,1.45,0.35,300.0,265.3,19897.5,24165.3,24934.7,0.02364176327125,0.11881775736273402,take_profit_eod_mark,5.450000000000003,408.7500000000002,2024-12-05,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1731210.5777462495,0.0
2024-12-06,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-12-12,2024-12-09,2024-12-10,75,73.75,71.75,9307.5,109.99810745,9197.50189255,6,3,24783.25,24694.6,24150.0,24450.0,25100.0,25400.0,23.15,81.9,20.5,5.5,11.6,58.35,10.15,2.55,300.0,226.25,16968.75,24376.25,25173.75,0.0919750189255,0.5420258942202578,take_profit_eod_mark,92.3,6922.5,2024-12-10,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1740408.0796387994,0.0
2024-12-12,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-12-19,2024-12-13,2024-12-16,75,60.30000000000001,58.30000000000001,8913.75,108.30115377499999,8805.448846225,7,6,24648.55,24830.75,24000.0,24300.0,25000.0,25300.0,10.35,26.5,54.15,10.0,9.4,35.55,45.55,9.15,300.0,239.7,17977.5,24239.7,25060.3,0.08805448846224999,0.48980385738979276,take_profit_eod_mark,76.60000000000001,5745.000000000001,2024-12-16,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1749213.5284850243,0.0
2024-12-17,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-12-19,2024-12-18,2024-12-19,75,37.099999999999994,35.099999999999994,13567.5,105.21693800000001,13462.283062,2,1,24417.65,24257.35,23800.0,24100.0,24750.0,25050.0,6.7,38.05,12.7,6.95,0.25,148.05,0.15,0.15,300.0,262.9,19717.5,24062.9,24787.1,0.13462283062,0.6827581114238621,take_profit_eod_mark,67.29999999999998,5047.499999999999,2024-12-19,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1762675.8115470244,0.0
2024-12-20,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2024-12-26,2024-12-23,2024-12-24,75,33.650000000000006,31.650000000000006,3637.5,101.30091005000001,3536.19908995,6,3,23625.65,23769.75,23000.0,23300.0,23950.0,24250.0,5.3,11.3,36.95,9.3,2.5,5.65,18.0,2.3,300.0,266.35,19976.25,23266.35,23983.65,0.0353619908995,0.17702016594455916,take_profit_eod_mark,32.55000000000001,2441.250000000001,2024-12-24,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1766212.0106369744,0.0
2024-12-26,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-01-02,2024-12-27,2024-12-30,75,70.8,68.8,9270.0,108.4706321,9161.5293679,7,6,23748.7,23992.65,23150.0,23450.0,24050.0,24350.0,8.75,27.75,62.1,10.3,10.45,47.9,23.35,4.0,300.0,229.2,17190.0,23379.2,24120.8,0.09161529367900001,0.5329569149447353,take_profit_eod_mark,68.8,5160.0,2024-12-30,True,2024,2015-01-01,2023-12-29,0.28175522096169825,1775373.5400048743,0.0
2025-01-02,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-01-09,2025-01-03,2025-01-06,75,101.10000000000001,99.10000000000001,21708.75,146.967473825,21561.782526175,7,6,24282.65,24092.4,23650.0,23950.0,24600.0,24900.0,40.6,132.9,11.6,2.8,208.45,397.9,5.3,2.4,300.0,198.89999999999998,14917.499999999998,23848.9,24701.1,0.21561782526175,1.4454018787447631,take_profit_eod_mark,-50.3,-3772.5,2025-01-06,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1796935.3225310494,0.0
2025-01-07,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-01-09,2025-01-08,2025-01-09,75,14.149999999999999,12.149999999999999,768.7499999999999,96.538295225,672.2117047749999,2,1,23795.05,23781.35,23150.0,23450.0,24100.0,24400.0,3.05,13.3,5.2,1.3,0.1,0.2,0.1,0.1,300.0,285.85,21438.75,23435.85,24114.15,0.006722117047749999,0.031354985937846185,take_profit_eod_mark,6.699999999999999,502.49999999999994,2025-01-09,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1797607.5342358244,0.0
2025-01-10,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-01-16,2025-01-13,2025-01-14,75,118.65000000000002,116.65000000000002,12806.250000000002,119.94076197499999,12686.309238025002,6,3,23500.65,23162.1,22900.0,23200.0,23800.0,24100.0,57.55,172.3,8.25,4.35,16.05,70.3,3.45,1.6,300.0,181.34999999999997,13601.249999999998,23081.35,23918.65,0.12686309238025,0.9327311267732747,take_profit_eod_mark,126.35000000000002,9476.250000000002,2025-01-14,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1810293.8434738494,0.0
2025-01-16,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-01-23,2025-01-17,2025-01-20,75,75.45,73.45,9150.0,112.12854139999999,9037.8714586,7,6,23377.55,23267.2,22750.0,23050.0,23700.0,24000.0,32.65,92.45,20.95,5.3,14.15,41.15,29.15,5.6,300.0,224.55,16841.25,22974.55,23775.45,0.09037871458600001,0.5366508696563498,take_profit_eod_mark,70.45,5283.75,2025-01-20,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1819331.7149324494,0.0
2025-01-21,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-01-23,2025-01-22,2025-01-23,75,13.1,11.1,686.25,96.43223172500001,589.8177682749999,2,1,23103.2,23198.95,22500.0,22800.0,23400.0,23700.0,2.4,6.65,10.85,2.0,0.1,0.1,0.15,0.1,300.0,286.9,21517.5,22786.9,23413.1,0.005898177682749999,0.027411073232252815,take_profit_eod_mark,6.149999999999999,461.2499999999999,2025-01-23,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1819921.5327007244,0.0
2025-01-24,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-01-30,2025-01-27,2025-01-28,75,97.55,95.55,11745.0,116.4778613,11628.5221387,6,3,23113.9,22846.45,22500.0,22800.0,23450.0,23750.0,43.55,131.7,14.0,4.6,18.55,72.2,11.8,2.4,300.0,202.45,15183.75,22702.45,23547.55,0.116285221387,0.7658531086655141,take_profit_eod_mark,86.1,6457.5,2025-01-28,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1831550.0548394243,0.0
2025-01-30,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-02-06,2025-01-31,2025-02-03,75,165.45000000000002,163.45000000000002,15592.5,137.0015492,15455.4984508,7,6,23235.1,23620.2,22600.0,22900.0,23550.0,23850.0,35.7,64.95,253.35,117.15,6.2,16.8,45.45,9.6,300.0,134.54999999999998,10091.249999999998,22734.55,23715.45,0.154554984508,1.5315742302291593,take_profit_eod_mark,170.20000000000002,12765.000000000002,2025-02-03,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1847005.5532902244,0.0
2025-02-06,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-02-13,2025-02-07,2025-02-10,75,68.7,66.7,11302.5,112.2799781,11190.2200219,7,6,23688.9,23614.95,23050.0,23350.0,24000.0,24300.0,19.75,69.05,24.7,5.3,27.95,107.0,9.4,2.45,300.0,231.3,17347.5,23281.3,24068.7,0.111902200219,0.6450624021847529,take_profit_eod_mark,86.95,6521.25,2025-02-10,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1858195.7733121244,0.0
2025-02-11,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-02-13,2025-02-12,2025-02-13,75,26.95,24.95,1728.75,97.89590802500001,1630.854091975,2,1,23153.15,23123.85,22550.0,22850.0,23450.0,23750.0,3.05,25.2,6.15,1.35,0.1,0.15,0.1,0.05,300.0,273.05,20478.75,22823.05,23476.95,0.01630854091975,0.07963640808032717,take_profit_eod_mark,18.75,1406.25,2025-02-13,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1859826.6274040993,0.0
2025-02-14,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-02-20,2025-02-17,2025-02-18,75,70.95,68.95,8295.0,107.9509052,8187.0490948,6,3,22995.65,23026.4,22400.0,22700.0,23300.0,23600.0,16.3,54.9,40.2,7.85,6.3,35.75,16.55,2.35,300.0,229.05,17178.75,22629.05,23370.95,0.081870490948,0.476580024437168,take_profit_eod_mark,78.45,5883.75,2025-02-18,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1868013.6764988992,0.0
2025-02-20,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-02-27,2025-02-21,2025-02-24,75,69.65,67.65,11793.75,112.128256475,11681.621743525,7,6,22942.5,22822.6,22350.0,22650.0,23250.0,23550.0,19.55,75.15,18.35,4.3,26.3,116.0,4.05,2.15,300.0,230.35,17276.25,22580.35,23319.65,0.11681621743525,0.6761665143491787,take_profit_eod_mark,116.85000000000002,8763.750000000002,2025-02-24,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1879695.2982424241,0.0
2025-02-27,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-03-06,2025-02-28,2025-03-03,75,119.85,117.85,17928.749999999996,127.293070625,17801.456929374996,7,6,22547.75,22280.05,21950.0,22250.0,22850.0,23150.0,63.45,179.6,5.9,2.2,48.45,170.45,2.45,1.25,300.0,180.15,13511.25,22130.15,22969.85,0.17801456929374995,1.3175284987972982,take_profit_eod_mark,142.54999999999998,10691.249999999998,2025-03-03,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1897496.755171799,0.0
2025-03-04,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-03-06,2025-03-05,2025-03-06,75,21.25,19.25,4631.25,98.47080492500001,4532.779195075,2,1,22191.05,22441.35,21600.0,21900.0,22500.0,22800.0,1.25,4.2,19.3,1.0,0.05,0.1,44.55,0.1,300.0,278.75,20906.25,21878.75,22521.25,0.04532779195075,0.21681455043707024,take_profit_eod_mark,16.4,1230.0,2025-03-06,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1902029.534366874,0.0
2025-03-07,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-03-13,2025-03-10,2025-03-11,75,62.599999999999994,60.599999999999994,7653.75,106.43141577499999,7547.318584225,6,3,22649.95,22515.65,22050.0,22350.0,22950.0,23250.0,16.25,73.85,6.55,1.55,9.7,50.65,3.3,0.8,300.0,237.4,17805.0,22287.4,23012.6,0.07547318584225,0.4238875924866611,take_profit_eod_mark,68.7,5152.5,2025-03-11,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1909576.852951099,0.0
2025-03-13,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-03-20,2025-03-17,2025-03-18,75,42.099999999999994,40.099999999999994,13170.0,107.14633895,13062.85366105,7,3,22444.25,22584.3,21850.0,22150.0,22750.0,23050.0,3.75,16.95,31.9,3.0,2.15,4.0,153.3,17.65,300.0,257.9,19342.5,22107.9,22792.1,0.1306285366105,0.6753446380276593,take_profit_eod_mark,61.15,4586.25,2025-03-18,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1922639.706612149,0.0
2025-03-20,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-03-27,2025-03-21,2025-03-24,75,69.45000000000002,67.45000000000002,17902.5,123.38483885000001,17779.11516115,7,6,23200.25,23379.85,22600.0,22900.0,23500.0,23800.0,7.75,18.9,71.9,13.6,5.25,9.2,256.4,87.1,300.0,230.54999999999998,17291.25,22830.55,23569.45,0.1777911516115,1.0282145687067157,take_profit_eod_mark,57.000000000000014,4275.000000000001,2025-03-24,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1940418.821773299,0.0
2025-03-25,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-03-27,2025-03-26,2025-03-27,75,33.300000000000004,31.300000000000004,2205.0000000000005,99.17570119999999,2105.8242988000006,2,1,23705.35,23521.9,23100.0,23400.0,24050.0,24350.0,6.75,38.4,3.45,1.8,0.2,0.35,0.1,0.15,300.0,266.7,20002.5,23366.7,24083.3,0.021058242988000006,0.10527805518310214,take_profit_eod_mark,19.350000000000005,1451.2500000000005,2025-03-27,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1942524.646072099,0.0
2025-03-28,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-04-03,2025-04-01,2025-04-02,75,113.2,111.2,12165.0,115.77501904999998,12049.22498095,6,2,23637.65,23321.4,23000.0,23300.0,23950.0,24250.0,38.0,150.3,2.85,1.95,13.45,65.8,1.8,1.15,300.0,186.8,14010.0,23186.8,24063.2,0.1204922498095,0.8600446096324055,take_profit_eod_mark,118.30000000000001,8872.5,2025-04-02,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1954573.8710530489,0.0
2025-04-03,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-04-09,2025-04-04,2025-04-07,75,133.1,131.1,29568.75,204.93463317500004,29363.815366825,6,5,23325.95,22958.15,22700.0,23000.0,23650.0,23950.0,54.7,186.05,3.65,1.9,568.35,831.2,5.75,3.45,300.0,166.9,12517.5,22866.9,23783.1,0.29363815366825,2.345821079834232,take_profit_eod_mark,-282.0,-21150.0,2025-04-07,True,2025,2015-01-01,2024-12-31,0.27074799823358275,1983937.686419874,0.0
2025-04-11,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-04-17,2025-04-15,2025-04-16,75,103.30000000000001,101.30000000000001,17572.5,118.7110904,17453.7889096,6,2,22917.65,23340.9,22300.0,22600.0,23250.0,23550.0,4.6,7.85,124.65,24.6,1.95,2.95,166.4,32.4,300.0,196.7,14752.5,22496.7,23353.3,0.174537889096,1.1831071960413488,take_profit_eod_mark,126.65,9498.75,2025-04-16,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2001391.475329474,0.0
2025-04-17,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-04-24,2025-04-21,2025-04-22,75,92.20000000000002,90.20000000000002,13233.750000000002,117.195928175,13116.554071825001,7,3,23851.3,24135.5,23250.0,23550.0,24150.0,24450.0,13.55,20.55,117.25,32.05,6.0,9.0,105.95,20.7,300.0,207.79999999999998,15584.999999999998,23457.8,24242.2,0.13116554071825,0.8416139924173887,take_profit_eod_mark,132.50000000000003,9937.500000000002,2025-04-22,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2014508.029401299,0.0
2025-04-24,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-04-30,2025-04-25,2025-04-28,75,77.05000000000001,75.05000000000001,8021.250000000001,116.517235475,7904.732764525001,6,5,24245.7,24139.1,23600.0,23900.0,24550.0,24850.0,58.25,116.45,29.2,10.35,17.6,26.4,30.85,5.75,300.0,222.95,16721.25,23822.95,24627.05,0.07904732764525,0.4727357562697167,take_profit_eod_mark,45.250000000000014,3393.750000000001,2025-04-28,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2022412.7621658242,0.0
2025-05-02,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-05-08,2025-05-05,2025-05-06,75,24.599999999999998,22.599999999999998,2572.5,103.84205480000003,2468.6579452,6,3,24400.7,24553.7,23750.0,24050.0,24750.0,25050.0,18.35,29.15,19.25,5.45,19.3,29.65,6.0,2.65,300.0,275.4,20655.0,24025.4,24774.6,0.024686579452,0.11951866110869039,take_profit_eod_mark,10.449999999999996,783.7499999999997,2025-05-06,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2024881.4201110243,0.0
2025-05-08,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-05-15,2025-05-09,2025-05-12,75,102.25000000000001,100.25000000000001,24071.249999999996,166.644621425,23904.605378574997,7,6,24271.9,24065.5,23650.0,23950.0,24600.0,24900.0,138.7,220.6,29.05,8.7,12.85,20.2,442.4,227.05,300.0,197.75,14831.25,23847.75,24702.25,0.23904605378574997,1.6117728026009268,take_profit_eod_mark,-84.64999999999996,-6348.749999999997,2025-05-12,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2048786.0254895992,0.0
2025-05-13,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-05-15,2025-05-14,2025-05-15,75,21.849999999999998,19.849999999999998,10308.75,101.60076372500001,10207.149236275,2,1,24640.2,24715.9,24000.0,24300.0,24950.0,25250.0,3.25,12.3,15.6,2.8,0.15,0.2,119.8,0.25,300.0,278.15,20861.25,24278.15,24971.85,0.10207149236275,0.4892875180669902,take_profit_eod_mark,6.899999999999997,517.4999999999998,2025-05-15,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2058993.1747258743,0.0
2025-05-16,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-05-22,2025-05-19,2025-05-20,75,71.95,69.95,12765.0,115.84206725000001,12649.15793275,6,3,25078.7,24976.4,24450.0,24750.0,25400.0,25700.0,29.2,82.05,28.7,9.6,31.5,128.1,10.0,4.35,300.0,228.05,17103.75,24678.05,25471.95,0.1264915793275,0.739554655134108,take_profit_eod_mark,71.0,5325.0,2025-05-20,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2071642.3326586243,0.0
2025-05-22,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-05-29,2025-05-23,2025-05-26,75,116.80000000000001,114.80000000000001,19402.5,136.199915,19266.300085,7,6,24652.2,24879.9,24000.0,24300.0,25000.0,25300.0,20.6,44.2,146.05,52.85,11.5,25.7,222.9,91.2,300.0,183.2,13740.0,24183.2,25116.8,0.19266300085,1.4022052463609898,take_profit_eod_mark,134.55,10091.25,2025-05-26,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2090908.6327436243,0.0
2025-05-27,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-05-29,2025-05-28,2025-05-29,75,39.74999999999999,37.74999999999999,2703.749999999999,100.15219632499998,2603.5978036749993,2,1,24862.6,24762.5,24250.0,24550.0,25200.0,25500.0,7.2,35.65,14.75,3.45,0.15,0.35,0.25,0.15,300.0,260.25,19518.75,24510.25,25239.75,0.026035978036749993,0.13338957687736147,take_profit_eod_mark,27.39999999999999,2054.9999999999995,2025-05-29,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2093512.2305472994,0.0
2025-05-30,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-06-05,2025-06-02,2025-06-03,75,121.3,119.3,16121.25,125.613094925,15995.636905075,6,3,24871.2,24826.3,24250.0,24550.0,25200.0,25500.0,54.2,135.95,57.25,17.7,32.6,121.35,12.7,3.8,300.0,178.7,13402.5,24428.7,25321.3,0.15995636905075,1.193481582173102,take_profit_eod_mark,99.19999999999999,7439.999999999999,2025-06-03,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2109507.8674523747,0.0
2025-06-05,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-06-12,2025-06-06,2025-06-09,75,89.90000000000003,87.90000000000003,12420.000000000002,115.9423913,12304.057608700003,7,6,24861.4,25096.3,24250.0,24550.0,25200.0,25500.0,14.05,35.95,92.9,24.9,5.95,15.85,92.0,22.2,300.0,210.09999999999997,15757.499999999998,24460.1,25289.9,0.12304057608700003,0.780838179197208,take_profit_eod_mark,134.8,10110.0,2025-06-09,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2121811.925061074,0.0
2025-06-12,3,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-06-19,2025-06-13,2025-06-16,75,92.35000000000001,90.35000000000001,10286.25,120.28799562500001,10165.962004375,7,6,24937.4,24727.4,24300.0,24600.0,25250.0,25550.0,68.3,147.15,20.35,6.85,22.1,45.4,32.05,6.55,300.0,207.64999999999998,15573.749999999998,24507.65,25342.35,0.10165962004375,0.6527626297054339,take_profit_eod_mark,66.20000000000002,4965.000000000001,2025-06-16,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2131977.8870654493,0.0
2025-06-17,1,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-06-19,2025-06-18,2025-06-19,75,20.099999999999998,18.099999999999998,1218.7499999999998,97.498574675,1121.2514253249997,2,1,24868.8,24826.9,24250.0,24550.0,25200.0,25500.0,5.05,20.85,5.9,1.6,0.15,0.25,0.15,0.1,300.0,279.9,20992.5,24529.9,25220.1,0.011212514253249997,0.05341200073002261,take_profit_eod_mark,9.899999999999999,742.4999999999999,2025-06-19,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2133099.138490774,0.0
2025-06-20,4,TRADE,EXECUTED,0.0125,300,0.4,1.0,10.0,2025-06-26,2025-06-23,2025-06-24,75,43.50000000000001,41.50000000000001,4912.5,104.96717375,4807.53282625,6,3,25111.7,24993.3,24450.0,24750.0,25450.0,25750.0,24.15,59.45,10.95,2.75,6.75,23.4,12.2,2.85,300.0,256.5,19237.5,24706.5,25493.5,0.048075328262499994,0.2499042404808317,take_profit_eod_mark,37.05000000000001,2778.750000000001,2025-06-24,True,2025,2015-01-01,2024-12-31,0.27074799823358275,2137906.671317024,0.0
